Unnamed: 0,claim_id,claim,claim_label,evidences,stance_label,rationale,confidence
1304,2623,"(2009) have demonstrated recently  – the upper troposphere (the only place where adding CO2 to the  atmosphere could make any difference to temperature) is considerably  drier than the models are tuned to expect.""",NOT_ENOUGH_INFO,"[{'evidence_id': 'Atmosphere of Jupiter:248', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Atmosphere of Jupiter', 'evidence': 'In 2010, astronomers imaged the GRS in the far infrared (from 8.5 to 24\xa0μm) with a spatial resolution higher than ever before and found that its central, reddest region is warmer than its surroundings by between 3–4\xa0K. The warm airmass is located in the upper troposphere in the pressure range of 200–500\xa0mbar.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Sea surface temperature:84', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea surface temperature', 'evidence': 'At the 500\xa0hPa level, the air temperature averages −7\xa0°C (18\xa0°F) within the tropics, but air in the tropics is normally dry at this height, giving the air room to wet-bulb, or cool as it moistens, to a more favorable temperature that can then support convection.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Troposphere:46', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Troposphere', 'evidence': 'If the upper air is warmer than predicted by the adiabatic lapse rate ( d S / d z > 0 {\\displaystyle dS/dz>0} ), then when a parcel of air rises and expands, it will arrive at the new height at a lower temperature than its surroundings.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Troposphere:48', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Troposphere', 'evidence': 'If, on the contrary, the upper air is cooler than predicted by the adiabatic lapse rate, then when the air parcel rises to its new height it will have a higher temperature and a lower density than its surroundings, and will continue to accelerate upward.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Uranus:162', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Uranus', 'evidence': 'The temperatures in the coldest upper region of the troposphere (the tropopause) actually vary in the range between 49 and 57\xa0K (−224 and −216\xa0°C; −371 and −357\xa0°F) depending on planetary latitude.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}]",REFUTES,"Asserts models are wrong about upper-troposphere humidity and implies CO2 cannot meaningfully warm the planet, disputing greenhouse-driven warming.",0.85
1404,2843,"Together, these two unaltered [sea level] datasets indicate that global mean sea level trend has remained stable over the entire period 1992-2007, altogether eliminating the apparent 3.2 mm/year rate of sea-level rise arising from the “adjusted” data.",REFUTES,"[{'evidence_id': 'Jason-1:44', 'evidence_label': 'REFUTES', 'article': 'Jason-1', 'evidence': 'Measurements by Jason-1 indicate that mean sea level has been rising at an average rate of 2.28 millimeters (.09\xa0inches) per year since 2001.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Physical impacts of climate change:223', 'evidence_label': 'REFUTES', 'article': 'Physical impacts of climate change', 'evidence': 'Since 1900, the sea level has risen at an average of 1.7\xa0mm (0.067\xa0in) per year; since 1993, satellite altimetry from TOPEX/Poseidon indicates a rate of about 3\xa0mm (0.12\xa0in) per year.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Sea level rise:38', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea level rise', 'evidence': 'Current rates of sea level rise from satellite altimetry have been estimated to be 3.0\xa0±\xa00.4 millimetres (0.118\xa0±\xa00.016\xa0in) per year for the period 1993–2017.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Sea level rise:49', 'evidence_label': 'REFUTES', 'article': 'Sea level rise', 'evidence': 'This network was used, in combination with satellite altimeter data, to establish that global mean sea-level rose 19.5\xa0cm (7.7\xa0in) between 1870 and 2004 at an average rate of about 1.44\xa0mm/yr (1.7\xa0mm/yr during the 20th century).', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Sea level rise:50', 'evidence_label': 'REFUTES', 'article': 'Sea level rise', 'evidence': 'Data collected by the Commonwealth Scientific and Industrial Research Organisation (CSIRO) in Australia show the current global mean sea level trend to be 3.2\xa0mm (0.13\xa0in) per year, a doubling of the rate during the 20th century.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}]",REFUTES,"Claims sea level was stable 1992–2007 and disputes the reported sea-level rise, denying evidence of recent warming-related change.",0.82
633,1384,"A key study published in the Journal of Climate this year by Bjorn Stevens of the Max Planck Institute for Meteorology in Hamburg, Germany, found that the cooling impact of sulfate emissions has held back global warming less than thought till now",NOT_ENOUGH_INFO,"[{'evidence_id': 'Global warming:249', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'A study from 2014 investigated the most common climate engineering methods and concluded that they are either ineffective or have potentially severe side effects and cannot be stopped without causing rapid climate change.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:278', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Scientific discussion takes place in journal articles that are peer-reviewed, which scientists subject to assessment every couple of years in the Intergovernmental Panel on Climate Change reports.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:327', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Research in the 1950s suggested that temperatures were increasing, and a 1952 newspaper used the term ""climate change"".', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:328', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'This phrase next appeared in a November 1957 report in The Hammond Times which described Roger Revelle\'s research into the effects of increasing human-caused CO 2 emissions on the greenhouse effect: ""a large scale global warming, with radical climate changes may result"".', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Scientific consensus on climate change:144', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific consensus on climate change', 'evidence': 'International Council of Academies of Engineering and Technological Sciences (CAETS) in 2007, issued a Statement on Environment and Sustainable Growth: As reported by the Intergovernmental Panel on Climate Change (IPCC), most of the observed global warming since the mid-20th century is very likely due to human-produced emission of greenhouse gases and this warming will continue unabated if present anthropogenic emissions continue or, worse, expand without control.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'SUPPORTS', None, None, None]}]",SUPPORTS,"Reports a study showing sulfate aerosol cooling reduced warming less than thought, implying greater observed/global warming.",0.86
916,1872,Donald Trump claims Global Warming is a hoax,SUPPORTS,"[{'evidence_id': 'Climate change denial:718', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Climate change denial', 'evidence': '""NASA Faked the Moon Landing—Therefore, (Climate) Science Is a Hoax"".', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Climate change policy of the United States:272', 'evidence_label': 'SUPPORTS', 'article': 'Climate change policy of the United States', 'evidence': 'Donald Trump, the 45th and current President of the United States, has said that ""climate change is a hoax invented by and for Chinese.""', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Donald Trump:369', 'evidence_label': 'SUPPORTS', 'article': 'Donald Trump', 'evidence': 'Trump rejects the scientific consensus on climate change.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'United States withdrawal from the Paris Agreement:27', 'evidence_label': 'SUPPORTS', 'article': 'United States withdrawal from the Paris Agreement', 'evidence': 'Trump is a climate change skeptic, who in 2012 tweeted that he believed the concept of global warming was created by China in order to impair American competitiveness.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'United States withdrawal from the Paris Agreement:324', 'evidence_label': 'SUPPORTS', 'article': 'United States withdrawal from the Paris Agreement', 'evidence': '""Fact: Trump claimed climate change is a hoax created by China"".', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', 'SUPPORTS', None, None]}]",REFUTES,"States that global warming is a hoax, which denies the reality of ongoing global warming.",0.88
494,1089,"Last year’s warmth was manifested across the planet, from the warm tropical ocean waters off the coast of northeastern Australia, where the Great Barrier Reef experienced its worst coral bleaching event on record and large scale coral death, to the Arctic, where sea ice hit regular monthly record lows and overall temperatures were also the warmest on record, at least from January through September 2016.",SUPPORTS,"[{'evidence_id': 'Arctic Ocean:173', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Arctic Ocean', 'evidence': 'Marine extinction intensity during the Phanerozoic % Millions of years ago (H) K–Pg Tr–J P–Tr Cap Late D O–S Sea ice, and the cold conditions it sustains, serves to stabilize methane deposits on and near the shoreline, preventing the clathrate breaking down and outgassing methane into the atmosphere, causing further warming.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Coral bleaching:51', 'evidence_label': 'SUPPORTS', 'article': 'Coral bleaching', 'evidence': 'A global mass coral bleaching has been occurring since 2014 because of the highest recorded temperatures plaguing oceans.', 'entropy': 0.6365141682948128, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'Coral bleaching:65', 'evidence_label': 'SUPPORTS', 'article': 'Coral bleaching', 'evidence': 'Coral reef provinces have been permanently damaged by warm sea temperatures, most severely in the Indian Ocean.', 'entropy': 0.6365141682948128, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'Great Barrier Reef:14', 'evidence_label': 'SUPPORTS', 'article': 'Great Barrier Reef', 'evidence': 'A March 2016 report stated that coral bleaching was more widespread than previously thought, seriously affecting the northern parts of the reef as a result of warming ocean temperatures.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Great Barrier Reef:16', 'evidence_label': 'SUPPORTS', 'article': 'Great Barrier Reef', 'evidence': 'In March 2017, the journal Nature published a paper showing that huge sections of an 800-kilometre (500 mi) stretch in the northern part of the reef had died in the course of 2016 due to high water temperatures, an event that the authors put down to the effects of global climate change.', 'entropy': 0.6365141682948128, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}]",SUPPORTS,"Describes global-scale record warmth and climate impacts (coral bleaching, Arctic sea-ice lows) as evidence of recent warming.",0.89
1015,2067,"Arctic, Antarctic and Greenland ice loss is accelerating due to global warming.",SUPPORTS,"[{'evidence_id': 'Arctic:88', 'evidence_label': 'SUPPORTS', 'article': 'Arctic', 'evidence': 'The effects of global warming in the Arctic include rising temperatures, loss of sea ice, and melting of the Greenland ice sheet.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Climate change in the Arctic:0', 'evidence_label': 'SUPPORTS', 'article': 'Climate change in the Arctic', 'evidence': 'The effects of global warming in the Arctic, or climate change in the Arctic include rising air and water temperatures, loss of sea ice, and melting of the Greenland ice sheet with a related cold temperature anomaly, observed since the 1970s.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Deglaciation:5', 'evidence_label': 'SUPPORTS', 'article': 'Deglaciation', 'evidence': 'Around much of Earth, deglaciation during the last 100 years has been accelerating as a result of climate change, partly brought on by anthropogenic changes to greenhouse gases.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'North Pole:177', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'North Pole', 'evidence': 'The retreat of the Arctic sea ice will accelerate global warming, as less ice cover reflects less solar radiation, and may have serious climate implications by contributing to Arctic cyclone generation.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Sea level rise:3', 'evidence_label': 'SUPPORTS', 'article': 'Sea level rise', 'evidence': 'This acceleration is due mostly to human-caused global warming, which is driving thermal expansion of seawater and the melting of land-based ice sheets and glaciers.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}]",SUPPORTS,"States that polar and Greenland ice loss is accelerating because of global warming, affirming recent climate warming.",0.88
1181,2391,"Greenland on the whole is losing ice, as confirmed by multiple satellite and on the ground field measurements.",SUPPORTS,"[{'evidence_id': 'Greenland ice sheet:41', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Greenland ice sheet', 'evidence': ""These measurements came from the US space agency's GRACE (Gravity Recovery and Climate Experiment) satellite, launched in 2002, as reported by BBC."", 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Greenland ice sheet:42', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Greenland ice sheet', 'evidence': ""Using data from two ground-observing satellites, ICESAT and ASTER, a study published in Geophysical Research Letters (September 2008) shows that nearly 75 percent of the loss of Greenland's ice can be traced back to small coastal glaciers."", 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Greenland ice sheet:92', 'evidence_label': 'SUPPORTS', 'article': 'Greenland ice sheet', 'evidence': ""Play media Satellite measurements of Greenland's ice cover from 1979 to 2009 reveals a trend of increased melting."", 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Greenland:200', 'evidence_label': 'SUPPORTS', 'article': 'Greenland', 'evidence': 'Findings show that Greenland has lost 3.8 trillion tonnes of ice since 1992, enough to raise sea levels by almost 11mm (1.06cm).', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Ice sheet:26', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Ice sheet', 'evidence': 'The Greenland, and possibly the Antarctic, ice sheets have been losing mass recently, because losses by ablation including outlet glaciers exceed accumulation of snowfall.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}]",SUPPORTS,"States observed Greenland ice loss confirmed by measurements, which is evidence of warming-related climate change.",0.9
1343,2721,"“Our analyses do not indicate  acceleration in sea level in U.S. tide gauge records during the 20th  century,” the study’s authors concluded.",NOT_ENOUGH_INFO,"[{'evidence_id': 'Past sea level:89', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Past sea level', 'evidence': 'This compares to an average rate of 1.7 ± 0.5\xa0mm per year for the 20th century.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Past sea level:92', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Past sea level', 'evidence': 'Based on tide gauge data, the rate of global average sea level rise during the 20th century lies in the range 0.8 to 3.3\xa0mm/yr, with an average rate of 1.8\xa0mm/yr.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Sea level rise:0', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea level rise', 'evidence': 'Since at least the start of the 20th century, the average global sea level has been rising.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Sea level rise:163', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea level rise', 'evidence': 'For instance, a 2016 study led by Jim Hansen concluded that based on past climate change data, sea level rise could accelerate exponentially in the coming decades, with a doubling time of 10, 20 or 40 years, respectively, raising the ocean by several meters in 50, 100 or 200 years.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Sea level rise:308', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea level rise', 'evidence': 'More importantly, the GMSL curve shows a net acceleration, estimated to be at 0.08mm/yr2.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}]",REFUTES,"States there was no acceleration in sea level rise in U.S. tide gauge records, thereby disputing a key piece of evidence for recent global warming.",0.8
1073,2171,UAH atmospheric temperatures prove climate models and/or surface temperature data sets are wrong,SUPPORTS,"[{'evidence_id': 'John Christy:40', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'John Christy', 'evidence': 'We have found that climate models and popular surface temperature data sets overstate the changes in the real atmosphere and that actual changes are not alarming.""', 'entropy': 0.6931471805599453, 'votes': [None, 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'Microwave Sounding Unit temperature measurements:111', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Microwave Sounding Unit temperature measurements', 'evidence': 'Globally, most climate models used by the IPCC in preparation of their third assessment in 2007 show a slightly greater warming at the TLT level than at the surface (0.03\xa0°C/decade difference) for 1979–1999 while the GISS trend is +0.161\xa0°C/decade for 1979 to 2012, the lower troposphere trends calculated from satellite data by UAH and RSS are +0.130\xa0°C/decade and +0.206\xa0°C/decade.', 'entropy': 0.6931471805599453, 'votes': [None, 'SUPPORTS', 'REFUTES', None, None]}, {'evidence_id': 'Microwave Sounding Unit temperature measurements:53', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Microwave Sounding Unit temperature measurements', 'evidence': 'The results are thus not precisely comparable to surface temperature models.', 'entropy': 0.6931471805599453, 'votes': [None, 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'UAH satellite temperature dataset:27', 'evidence_label': 'SUPPORTS', 'article': 'UAH satellite temperature dataset', 'evidence': 'In comparing these measurements to surface temperature models, it is important to note that values for the lower troposphere measurements taken by the MSU are a weighted average of temperatures over multiple altitudes (roughly 0 to 12 km), and not a surface temperature (as seen in figure above).', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'UAH satellite temperature dataset:28', 'evidence_label': 'SUPPORTS', 'article': 'UAH satellite temperature dataset', 'evidence': 'The results are thus not precisely comparable to surface temperature records or models.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}]",REFUTES,"Claims satellite (UAH) temperatures invalidate climate models/surface datasets, thereby disputing the evidence for ongoing warming.",0.77
184,409,"as time progresses and fossil fuel emissions increase, the number of record highs should increase and record lows should decrease.",NOT_ENOUGH_INFO,"[{'evidence_id': 'Global warming:62', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'These levels are much higher than at any time during the last 800,000 years, the period for which reliable data have been collected from ice cores.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:67', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'The 10th Emissions Gap Report issued by the United Nations Environment Programme (UNEP) predicts that if emissions continue to increase at the same rate as they have in 2010–2020, global temperatures would rise by as much as 4° by 2100.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Greenhouse gas:117', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Greenhouse gas', 'evidence': 'Recent data also shows that the concentration is increasing at a higher rate.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Peak oil:0', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Peak oil', 'evidence': 'Peak oil is the theorized point in time when the maximum rate of extraction of petroleum is reached, after which it is expected to enter terminal decline.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Peak oil:459', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Peak oil', 'evidence': '""Oil Production Is at Record Levels.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}]",SUPPORTS,"Connects increasing fossil fuel emissions to more temperature record highs and fewer record lows, implying ongoing global warming.",0.85
